DateTime,Junction,Vehicles,Hour,DayOfWeek,Month
2016-06-10 06:00:00,1,23,6,4,6
2016-06-10 07:00:00,1,22,7,4,6
2016-06-10 08:00:00,1,22,8,4,6
2016-06-10 09:00:00,1,32,9,4,6
2016-06-10 10:00:00,1,40,10,4,6
2016-06-10 11:00:00,1,49,11,4,6
2016-06-10 12:00:00,1,43,12,4,6
2016-06-10 13:00:00,1,45,13,4,6
2016-06-10 14:00:00,1,48,14,4,6
2016-06-10 15:00:00,1,45,15,4,6
2016-06-10 16:00:00,1,44,16,4,6
2016-06-10 17:00:00,1,43,17,4,6
2016-06-10 18:00:00,1,40,18,4,6
2016-06-10 19:00:00,1,41,19,4,6
2016-06-10 20:00:00,1,41,20,4,6
2016-06-10 21:00:00,1,40,21,4,6
2016-06-10 22:00:00,1,36,22,4,6
2016-06-10 23:00:00,1,33,23,4,6
2016-06-11 00:00:00,1,31,0,5,6
2016-06-11 01:00:00,1,32,1,5,6
2016-06-11 02:00:00,1,26,2,5,6
2016-06-11 03:00:00,1,18,3,5,6
2016-06-11 04:00:00,1,16,4,5,6
2016-06-11 05:00:00,1,15,5,5,6
2016-06-11 06:00:00,1,12,6,5,6
2016-06-11 07:00:00,1,17,7,5,6
2016-06-11 08:00:00,1,19,8,5,6
2016-06-11 09:00:00,1,25,9,5,6
2016-06-11 10:00:00,1,26,10,5,6
2016-06-11 11:00:00,1,29,11,5,6
2016-06-11 12:00:00,1,27,12,5,6
2016-06-11 13:00:00,1,26,13,5,6
2016-06-11 14:00:00,1,25,14,5,6
2016-06-11 15:00:00,1,23,15,5,6
2016-06-11 16:00:00,1,26,16,5,6
2016-06-11 17:00:00,1,24,17,5,6
2016-06-11 18:00:00,1,28,18,5,6
2016-06-11 19:00:00,1,31,19,5,6
2016-06-11 20:00:00,1,31,20,5,6
2016-06-11 21:00:00,1,31,21,5,6
2016-06-11 22:00:00,1,31,22,5,6
2016-06-11 23:00:00,1,27,23,5,6
2016-06-12 00:00:00,1,25,0,6,6
2016-06-12 01:00:00,1,17,1,6,6
2016-06-12 02:00:00,1,18,2,6,6
2016-06-12 03:00:00,1,15,3,6,6
2016-06-12 04:00:00,1,17,4,6,6
2016-06-12 05:00:00,1,15,5,6,6
2016-06-12 06:00:00,1,15,6,6,6
2016-06-12 07:00:00,1,19,7,6,6
2016-06-12 08:00:00,1,18,8,6,6
2016-06-12 09:00:00,1,21,9,6,6
2016-06-12 10:00:00,1,29,10,6,6
2016-06-12 11:00:00,1,25,11,6,6
2016-06-12 12:00:00,1,28,12,6,6
2016-06-12 13:00:00,1,25,13,6,6
2016-06-12 14:00:00,1,28,14,6,6
2016-06-12 15:00:00,1,26,15,6,6
2016-06-12 16:00:00,1,23,16,6,6
2016-06-12 17:00:00,1,27,17,6,6
2016-06-12 18:00:00,1,29,18,6,6
2016-06-12 19:00:00,1,32,19,6,6
2016-06-12 20:00:00,1,32,20,6,6
2016-06-12 21:00:00,1,30,21,6,6
2016-06-12 22:00:00,1,33,22,6,6
2016-06-12 23:00:00,1,32,23,6,6
2016-06-13 00:00:00,1,25,0,0,6
2016-06-13 01:00:00,1,23,1,0,6
2016-06-13 02:00:00,1,18,2,0,6
2016-06-13 03:00:00,1,15,3,0,6
2016-06-13 04:00:00,1,16,4,0,6
2016-06-13 05:00:00,1,16,5,0,6
2016-06-13 06:00:00,1,18,6,0,6
2016-06-13 07:00:00,1,22,7,0,6
2016-06-13 08:00:00,1,23,8,0,6
2016-06-13 09:00:00,1,33,9,0,6
2016-06-13 10:00:00,1,56,10,0,6
2016-06-13 11:00:00,1,56,11,0,6
2016-06-13 12:00:00,1,58,12,0,6
2016-06-13 13:00:00,1,52,13,0,6
2016-06-13 14:00:00,1,57,14,0,6
2016-06-13 15:00:00,1,54,15,0,6
2016-06-13 16:00:00,1,50,16,0,6
2016-06-13 17:00:00,1,53,17,0,6
2016-06-13 18:00:00,1,56,18,0,6
2016-06-13 19:00:00,1,53,19,0,6
2016-06-13 20:00:00,1,53,20,0,6
2016-06-13 21:00:00,1,46,21,0,6
2016-06-13 22:00:00,1,41,22,0,6
2016-06-13 23:00:00,1,44,23,0,6
2016-06-14 00:00:00,1,38,0,1,6
2016-06-14 01:00:00,1,34,1,1,6
2016-06-14 02:00:00,1,27,2,1,6
2016-06-14 03:00:00,1,23,3,1,6
2016-06-14 04:00:00,1,21,4,1,6
2016-06-14 05:00:00,1,21,5,1,6
2016-06-14 06:00:00,1,22,6,1,6
2016-06-14 07:00:00,1,25,7,1,6
2016-06-14 08:00:00,1,25,8,1,6
2016-06-14 09:00:00,1,35,9,1,6
2016-06-14 10:00:00,1,43,10,1,6
2016-06-14 11:00:00,1,54,11,1,6
2016-06-14 12:00:00,1,56,12,1,6
2016-06-14 13:00:00,1,44,13,1,6
2016-06-14 14:00:00,1,53,14,1,6
2016-06-14 15:00:00,1,49,15,1,6
2016-06-14 16:00:00,1,46,16,1,6
2016-06-14 17:00:00,1,46,17,1,6
2016-06-14 18:00:00,1,51,18,1,6
2016-06-14 19:00:00,1,49,19,1,6
2016-06-14 20:00:00,1,54,20,1,6
2016-06-14 21:00:00,1,47,21,1,6
2016-06-14 22:00:00,1,42,22,1,6
2016-06-14 23:00:00,1,42,23,1,6
2016-06-15 00:00:00,1,37,0,2,6
2016-06-15 01:00:00,1,33,1,2,6
2016-06-15 02:00:00,1,27,2,2,6
2016-06-15 03:00:00,1,22,3,2,6
2016-06-15 04:00:00,1,20,4,2,6
2016-06-15 05:00:00,1,21,5,2,6
2016-06-15 06:00:00,1,19,6,2,6
2016-06-15 07:00:00,1,26,7,2,6
2016-06-15 08:00:00,1,25,8,2,6
2016-06-15 09:00:00,1,32,9,2,6
2016-06-15 10:00:00,1,43,10,2,6
2016-06-15 11:00:00,1,46,11,2,6
2016-06-15 12:00:00,1,49,12,2,6
2016-06-15 13:00:00,1,47,13,2,6
2016-06-15 14:00:00,1,50,14,2,6
2016-06-15 15:00:00,1,53,15,2,6
2016-06-15 16:00:00,1,46,16,2,6
2016-06-15 17:00:00,1,45,17,2,6
2016-06-15 18:00:00,1,48,18,2,6
2016-06-15 19:00:00,1,52,19,2,6
2016-06-15 20:00:00,1,50,20,2,6
2016-06-15 21:00:00,1,44,21,2,6
2016-06-15 22:00:00,1,39,22,2,6
2016-06-15 23:00:00,1,40,23,2,6
2016-06-16 00:00:00,1,39,0,3,6
2016-06-16 01:00:00,1,30,1,3,6
2016-06-16 02:00:00,1,28,2,3,6
2016-06-16 03:00:00,1,25,3,3,6
2016-06-16 04:00:00,1,24,4,3,6
2016-06-16 05:00:00,1,18,5,3,6
2016-06-16 06:00:00,1,19,6,3,6
2016-06-16 07:00:00,1,29,7,3,6
2016-06-16 08:00:00,1,27,8,3,6
2016-06-16 09:00:00,1,30,9,3,6
2016-06-16 10:00:00,1,59,10,3,6
2016-06-16 11:00:00,1,64,11,3,6
2016-06-16 12:00:00,1,60,12,3,6
2016-06-16 13:00:00,1,52,13,3,6
2016-06-16 14:00:00,1,55,14,3,6
2016-06-16 15:00:00,1,56,15,3,6
2016-06-16 16:00:00,1,49,16,3,6
2016-06-16 17:00:00,1,51,17,3,6
2016-06-16 18:00:00,1,54,18,3,6
2016-06-16 19:00:00,1,53,19,3,6
2016-06-16 20:00:00,1,52,20,3,6
2016-06-16 21:00:00,1,47,21,3,6
2016-06-16 22:00:00,1,44,22,3,6
2016-06-16 23:00:00,1,48,23,3,6
2016-06-17 00:00:00,1,46,0,4,6
2016-06-17 01:00:00,1,32,1,4,6
2016-06-17 02:00:00,1,31,2,4,6
2016-06-17 03:00:00,1,25,3,4,6
2016-06-17 04:00:00,1,18,4,4,6
2016-06-17 05:00:00,1,18,5,4,6
2016-06-17 06:00:00,1,23,6,4,6
2016-06-17 07:00:00,1,25,7,4,6
2016-06-17 08:00:00,1,27,8,4,6
2016-06-17 09:00:00,1,30,9,4,6
2016-06-17 10:00:00,1,39,10,4,6
2016-06-17 11:00:00,1,48,11,4,6
2016-06-17 12:00:00,1,50,12,4,6
2016-06-17 13:00:00,1,44,13,4,6
2016-06-17 14:00:00,1,55,14,4,6
2016-06-17 15:00:00,1,50,15,4,6
2016-06-17 16:00:00,1,44,16,4,6
2016-06-17 17:00:00,1,44,17,4,6
2016-06-17 18:00:00,1,48,18,4,6
2016-06-17 19:00:00,1,54,19,4,6
2016-06-17 20:00:00,1,58,20,4,6
2016-06-17 21:00:00,1,41,21,4,6
2016-06-17 22:00:00,1,41,22,4,6
2016-06-17 23:00:00,1,42,23,4,6
2016-06-18 00:00:00,1,37,0,5,6
2016-06-18 01:00:00,1,33,1,5,6
2016-06-18 02:00:00,1,27,2,5,6
2016-06-18 03:00:00,1,20,3,5,6
2016-06-18 04:00:00,1,22,4,5,6
2016-06-18 05:00:00,1,16,5,5,6
2016-06-18 06:00:00,1,16,6,5,6
2016-06-18 07:00:00,1,16,7,5,6
2016-06-18 08:00:00,1,22,8,5,6
2016-06-18 09:00:00,1,25,9,5,6
2016-06-18 10:00:00,1,36,10,5,6
2016-06-18 11:00:00,1,42,11,5,6
2016-06-18 12:00:00,1,41,12,5,6
2016-06-18 13:00:00,1,36,13,5,6
2016-06-18 14:00:00,1,32,14,5,6
2016-06-18 15:00:00,1,31,15,5,6
2016-06-18 16:00:00,1,31,16,5,6
2016-06-18 17:00:00,1,30,17,5,6
2016-06-18 18:00:00,1,35,18,5,6
2016-06-18 19:00:00,1,34,19,5,6
2016-06-18 20:00:00,1,35,20,5,6
2016-06-18 21:00:00,1,32,21,5,6
2016-06-18 22:00:00,1,37,22,5,6
2016-06-18 23:00:00,1,33,23,5,6
2016-06-19 00:00:00,1,30,0,6,6
2016-06-19 01:00:00,1,26,1,6,6
2016-06-19 02:00:00,1,19,2,6,6
2016-06-19 03:00:00,1,19,3,6,6
2016-06-19 04:00:00,1,13,4,6,6
2016-06-19 05:00:00,1,15,5,6,6
2016-06-19 06:00:00,1,17,6,6,6
2016-06-19 07:00:00,1,17,7,6,6
2016-06-19 08:00:00,1,19,8,6,6
2016-06-19 09:00:00,1,23,9,6,6
2016-06-19 10:00:00,1,25,10,6,6
2016-06-19 11:00:00,1,27,11,6,6
2016-06-19 12:00:00,1,31,12,6,6
2016-06-19 13:00:00,1,26,13,6,6
2016-06-19 14:00:00,1,29,14,6,6
2016-06-19 15:00:00,1,31,15,6,6
2016-06-19 16:00:00,1,24,16,6,6
2016-06-19 17:00:00,1,30,17,6,6
2016-06-19 18:00:00,1,29,18,6,6
2016-06-19 19:00:00,1,33,19,6,6
2016-06-19 20:00:00,1,31,20,6,6
2016-06-19 21:00:00,1,30,21,6,6
2016-06-19 22:00:00,1,35,22,6,6
2016-06-19 23:00:00,1,34,23,6,6
2016-06-20 00:00:00,1,31,0,0,6
2016-06-20 01:00:00,1,25,1,0,6
2016-06-20 02:00:00,1,18,2,0,6
2016-06-20 03:00:00,1,16,3,0,6
2016-06-20 04:00:00,1,16,4,0,6
2016-06-20 05:00:00,1,19,5,0,6
2016-06-20 06:00:00,1,17,6,0,6
2016-06-20 07:00:00,1,20,7,0,6
2016-06-20 08:00:00,1,24,8,0,6
2016-06-20 09:00:00,1,35,9,0,6
2016-06-20 10:00:00,1,62,10,0,6
2016-06-20 11:00:00,1,70,11,0,6
2016-06-20 12:00:00,1,64,12,0,6
2016-06-20 13:00:00,1,59,13,0,6
2016-06-20 14:00:00,1,59,14,0,6
2016-06-20 15:00:00,1,58,15,0,6
2016-06-20 16:00:00,1,58,16,0,6
2016-06-20 17:00:00,1,59,17,0,6
2016-06-20 18:00:00,1,57,18,0,6
2016-06-20 19:00:00,1,62,19,0,6
2016-06-20 20:00:00,1,60,20,0,6
2016-06-20 21:00:00,1,54,21,0,6
2016-06-20 22:00:00,1,49,22,0,6
2016-06-20 23:00:00,1,52,23,0,6
2016-06-21 00:00:00,1,41,0,1,6
2016-06-21 01:00:00,1,36,1,1,6
2016-06-21 02:00:00,1,33,2,1,6
2016-06-21 03:00:00,1,26,3,1,6
2016-06-21 04:00:00,1,25,4,1,6
2016-06-21 05:00:00,1,22,5,1,6
2016-06-21 06:00:00,1,25,6,1,6
2016-06-21 07:00:00,1,29,7,1,6
2016-06-21 08:00:00,1,33,8,1,6
2016-06-21 09:00:00,1,40,9,1,6
2016-06-21 10:00:00,1,49,10,1,6
2016-06-21 11:00:00,1,61,11,1,6
2016-06-21 12:00:00,1,60,12,1,6
2016-06-21 13:00:00,1,60,13,1,6
2016-06-21 14:00:00,1,59,14,1,6
2016-06-21 15:00:00,1,57,15,1,6
2016-06-21 16:00:00,1,57,16,1,6
2016-06-21 17:00:00,1,51,17,1,6
2016-06-21 18:00:00,1,60,18,1,6
2016-06-21 19:00:00,1,59,19,1,6
2016-06-21 20:00:00,1,58,20,1,6
2016-06-21 21:00:00,1,49,21,1,6
2016-06-21 22:00:00,1,51,22,1,6
2016-06-21 23:00:00,1,48,23,1,6
2016-06-22 00:00:00,1,45,0,2,6
2016-06-22 01:00:00,1,38,1,2,6
2016-06-22 02:00:00,1,32,2,2,6
2016-06-22 03:00:00,1,26,3,2,6
2016-06-22 04:00:00,1,22,4,2,6
2016-06-22 05:00:00,1,20,5,2,6
2016-06-22 06:00:00,1,22,6,2,6
2016-06-22 07:00:00,1,29,7,2,6
2016-06-22 08:00:00,1,33,8,2,6
2016-06-22 09:00:00,1,38,9,2,6
2016-06-22 10:00:00,1,45,10,2,6
2016-06-22 11:00:00,1,55,11,2,6
2016-06-22 12:00:00,1,54,12,2,6
2016-06-22 13:00:00,1,51,13,2,6
2016-06-22 14:00:00,1,53,14,2,6
2016-06-22 15:00:00,1,52,15,2,6
2016-06-22 16:00:00,1,53,16,2,6
2016-06-22 17:00:00,1,58,17,2,6
2016-06-22 18:00:00,1,51,18,2,6
2016-06-22 19:00:00,1,60,19,2,6
2016-06-22 20:00:00,1,52,20,2,6
2016-06-22 21:00:00,1,52,21,2,6
2016-06-22 22:00:00,1,42,22,2,6
2016-06-22 23:00:00,1,46,23,2,6
2016-06-23 00:00:00,1,39,0,3,6
2016-06-23 01:00:00,1,35,1,3,6
2016-06-23 02:00:00,1,31,2,3,6
2016-06-23 03:00:00,1,21,3,3,6
2016-06-23 04:00:00,1,21,4,3,6
2016-06-23 05:00:00,1,20,5,3,6
2016-06-23 06:00:00,1,21,6,3,6
2016-06-23 07:00:00,1,24,7,3,6
2016-06-23 08:00:00,1,28,8,3,6
2016-06-23 09:00:00,1,32,9,3,6
2016-06-23 10:00:00,1,54,10,3,6
2016-06-23 11:00:00,1,62,11,3,6
2016-06-23 12:00:00,1,57,12,3,6
2016-06-23 13:00:00,1,54,13,3,6
2016-06-23 14:00:00,1,57,14,3,6
2016-06-23 15:00:00,1,53,15,3,6
2016-06-23 16:00:00,1,51,16,3,6
2016-06-23 17:00:00,1,55,17,3,6
2016-06-23 18:00:00,1,52,18,3,6
2016-06-23 19:00:00,1,57,19,3,6
2016-06-23 20:00:00,1,51,20,3,6
2016-06-23 21:00:00,1,50,21,3,6
2016-06-23 22:00:00,1,46,22,3,6
2016-06-23 23:00:00,1,44,23,3,6
2016-06-24 00:00:00,1,38,0,4,6
2016-06-24 01:00:00,1,29,1,4,6
2016-06-24 02:00:00,1,32,2,4,6
2016-06-24 03:00:00,1,23,3,4,6
2016-06-24 04:00:00,1,22,4,4,6
2016-06-24 05:00:00,1,17,5,4,6
2016-06-24 06:00:00,1,17,6,4,6
2016-06-24 07:00:00,1,27,7,4,6
2016-06-24 08:00:00,1,27,8,4,6
2016-06-24 09:00:00,1,36,9,4,6
2016-06-24 10:00:00,1,46,10,4,6
2016-06-24 11:00:00,1,48,11,4,6
2016-06-24 12:00:00,1,50,12,4,6
2016-06-24 13:00:00,1,45,13,4,6
2016-06-24 14:00:00,1,48,14,4,6
2016-06-24 15:00:00,1,45,15,4,6
2016-06-24 16:00:00,1,46,16,4,6
2016-06-24 17:00:00,1,45,17,4,6
2016-06-24 18:00:00,1,45,18,4,6
2016-06-24 19:00:00,1,43,19,4,6
2016-06-24 20:00:00,1,46,20,4,6
2016-06-24 21:00:00,1,41,21,4,6
2016-06-24 22:00:00,1,41,22,4,6
2016-06-24 23:00:00,1,35,23,4,6
2016-06-25 00:00:00,1,32,0,5,6
2016-06-25 01:00:00,1,31,1,5,6
2016-06-25 02:00:00,1,26,2,5,6
2016-06-25 03:00:00,1,19,3,5,6
2016-06-25 04:00:00,1,16,4,5,6
2016-06-25 05:00:00,1,14,5,5,6
2016-06-25 06:00:00,1,15,6,5,6
2016-06-25 07:00:00,1,21,7,5,6
2016-06-25 08:00:00,1,17,8,5,6
2016-06-25 09:00:00,1,24,9,5,6
2016-06-25 10:00:00,1,34,10,5,6
2016-06-25 11:00:00,1,31,11,5,6
2016-06-25 12:00:00,1,33,12,5,6
2016-06-25 13:00:00,1,30,13,5,6
2016-06-25 14:00:00,1,27,14,5,6
2016-06-25 15:00:00,1,30,15,5,6
2016-06-25 16:00:00,1,26,16,5,6
2016-06-25 17:00:00,1,25,17,5,6
2016-06-25 18:00:00,1,36,18,5,6
2016-06-25 19:00:00,1,39,19,5,6
2016-06-25 20:00:00,1,35,20,5,6
2016-06-25 21:00:00,1,31,21,5,6
2016-06-25 22:00:00,1,37,22,5,6
2016-06-25 23:00:00,1,31,23,5,6
2016-06-26 00:00:00,1,31,0,6,6
2016-06-26 01:00:00,1,24,1,6,6
2016-06-26 02:00:00,1,23,2,6,6
2016-06-26 03:00:00,1,15,3,6,6
2016-06-26 04:00:00,1,13,4,6,6
2016-06-26 05:00:00,1,11,5,6,6
2016-06-26 06:00:00,1,17,6,6,6
2016-06-26 07:00:00,1,18,7,6,6
2016-06-26 08:00:00,1,21,8,6,6
2016-06-26 09:00:00,1,25,9,6,6
2016-06-26 10:00:00,1,29,10,6,6
2016-06-26 11:00:00,1,32,11,6,6
2016-06-26 12:00:00,1,30,12,6,6
2016-06-26 13:00:00,1,29,13,6,6
2016-06-26 14:00:00,1,25,14,6,6
2016-06-26 15:00:00,1,30,15,6,6
2016-06-26 16:00:00,1,27,16,6,6
2016-06-26 17:00:00,1,27,17,6,6
2016-06-26 18:00:00,1,33,18,6,6
2016-06-26 19:00:00,1,39,19,6,6
2016-06-26 20:00:00,1,41,20,6,6
2016-06-26 21:00:00,1,34,21,6,6
2016-06-26 22:00:00,1,37,22,6,6
2016-06-26 23:00:00,1,36,23,6,6
2016-06-27 00:00:00,1,29,0,0,6
2016-06-27 01:00:00,1,22,1,0,6
2016-06-27 02:00:00,1,20,2,0,6
2016-06-27 03:00:00,1,22,3,0,6
2016-06-27 04:00:00,1,16,4,0,6
2016-06-27 05:00:00,1,15,5,0,6
2016-06-27 06:00:00,1,20,6,0,6
2016-06-27 07:00:00,1,23,7,0,6
2016-06-27 08:00:00,1,27,8,0,6
2016-06-27 09:00:00,1,34,9,0,6
2016-06-27 10:00:00,1,43,10,0,6
2016-06-27 11:00:00,1,57,11,0,6
2016-06-27 12:00:00,1,62,12,0,6
2016-06-27 13:00:00,1,52,13,0,6
2016-06-27 14:00:00,1,59,14,0,6
2016-06-27 15:00:00,1,57,15,0,6
2016-06-27 16:00:00,1,56,16,0,6
2016-06-27 17:00:00,1,54,17,0,6
2016-06-27 18:00:00,1,55,18,0,6
2016-06-27 19:00:00,1,60,19,0,6
2016-06-27 20:00:00,1,58,20,0,6
2016-06-27 21:00:00,1,50,21,0,6
2016-06-27 22:00:00,1,50,22,0,6
2016-06-27 23:00:00,1,45,23,0,6
2016-06-28 00:00:00,1,42,0,1,6
2016-06-28 01:00:00,1,33,1,1,6
2016-06-28 02:00:00,1,29,2,1,6
2016-06-28 03:00:00,1,24,3,1,6
2016-06-28 04:00:00,1,22,4,1,6
2016-06-28 05:00:00,1,19,5,1,6
2016-06-28 06:00:00,1,24,6,1,6
2016-06-28 07:00:00,1,23,7,1,6
2016-06-28 08:00:00,1,31,8,1,6
2016-06-28 09:00:00,1,33,9,1,6
2016-06-28 10:00:00,1,49,10,1,6
2016-06-28 11:00:00,1,55,11,1,6
2016-06-28 12:00:00,1,55,12,1,6
2016-06-28 13:00:00,1,53,13,1,6
2016-06-28 14:00:00,1,56,14,1,6
2016-06-28 15:00:00,1,60,15,1,6
2016-06-28 16:00:00,1,52,16,1,6
2016-06-28 17:00:00,1,55,17,1,6
2016-06-28 18:00:00,1,60,18,1,6
2016-06-28 19:00:00,1,58,19,1,6
2016-06-28 20:00:00,1,56,20,1,6
2016-06-28 21:00:00,1,50,21,1,6
2016-06-28 22:00:00,1,49,22,1,6
2016-06-28 23:00:00,1,47,23,1,6
2016-06-29 00:00:00,1,40,0,2,6
2016-06-29 01:00:00,1,34,1,2,6
2016-06-29 02:00:00,1,31,2,2,6
2016-06-29 03:00:00,1,23,3,2,6
2016-06-29 04:00:00,1,23,4,2,6
2016-06-29 05:00:00,1,20,5,2,6
2016-06-29 06:00:00,1,22,6,2,6
2016-06-29 07:00:00,1,25,7,2,6
2016-06-29 08:00:00,1,30,8,2,6
2016-06-29 09:00:00,1,38,9,2,6
2016-06-29 10:00:00,1,50,10,2,6
2016-06-29 11:00:00,1,76,11,2,6
2016-06-29 12:00:00,1,70,12,2,6
2016-06-29 13:00:00,1,63,13,2,6
2016-06-29 14:00:00,1,64,14,2,6
2016-06-29 15:00:00,1,61,15,2,6
2016-06-29 16:00:00,1,60,16,2,6
2016-06-29 17:00:00,1,55,17,2,6
2016-06-29 18:00:00,1,64,18,2,6
2016-06-29 19:00:00,1,64,19,2,6
2016-06-29 20:00:00,1,52,20,2,6
2016-06-29 21:00:00,1,52,21,2,6
2016-06-29 22:00:00,1,56,22,2,6
2016-06-29 23:00:00,1,49,23,2,6
2016-06-30 00:00:00,1,46,0,3,6
2016-06-30 01:00:00,1,38,1,3,6
2016-06-30 02:00:00,1,32,2,3,6
2016-06-30 03:00:00,1,25,3,3,6
2016-06-30 04:00:00,1,24,4,3,6
2016-06-30 05:00:00,1,19,5,3,6
2016-06-30 06:00:00,1,25,6,3,6
2016-06-30 07:00:00,1,26,7,3,6
2016-06-30 08:00:00,1,30,8,3,6
2016-06-30 09:00:00,1,36,9,3,6
2016-06-30 10:00:00,1,51,10,3,6
2016-06-30 11:00:00,1,56,11,3,6
2016-06-30 12:00:00,1,58,12,3,6
2016-06-30 13:00:00,1,55,13,3,6
2016-06-30 14:00:00,1,58,14,3,6
2016-06-30 15:00:00,1,54,15,3,6
2016-06-30 16:00:00,1,49,16,3,6
2016-06-30 17:00:00,1,56,17,3,6
2016-06-30 18:00:00,1,58,18,3,6
2016-06-30 19:00:00,1,60,19,3,6
2016-06-30 20:00:00,1,55,20,3,6
2016-06-30 21:00:00,1,50,21,3,6
2016-06-30 22:00:00,1,50,22,3,6
2016-06-30 23:00:00,1,46,23,3,6
2016-07-01 00:00:00,1,39,0,4,7
2016-07-01 01:00:00,1,34,1,4,7
2016-07-01 02:00:00,1,33,2,4,7
2016-07-01 03:00:00,1,24,3,4,7
2016-07-01 04:00:00,1,21,4,4,7
2016-07-01 05:00:00,1,18,5,4,7
2016-07-01 06:00:00,1,24,6,4,7
2016-07-01 07:00:00,1,23,7,4,7
2016-07-01 08:00:00,1,29,8,4,7
2016-07-01 09:00:00,1,33,9,4,7
2016-07-01 10:00:00,1,53,10,4,7
2016-07-01 11:00:00,1,64,11,4,7
2016-07-01 12:00:00,1,61,12,4,7
2016-07-01 13:00:00,1,48,13,4,7
2016-07-01 14:00:00,1,58,14,4,7
2016-07-01 15:00:00,1,50,15,4,7
2016-07-01 16:00:00,1,50,16,4,7
2016-07-01 17:00:00,1,51,17,4,7
2016-07-01 18:00:00,1,47,18,4,7
2016-07-01 19:00:00,1,49,19,4,7
2016-07-01 20:00:00,1,55,20,4,7
2016-07-01 21:00:00,1,47,21,4,7
2016-07-01 22:00:00,1,41,22,4,7
2016-07-01 23:00:00,1,37,23,4,7
2016-07-02 00:00:00,1,32,0,5,7
2016-07-02 01:00:00,1,26,1,5,7
2016-07-02 02:00:00,1,26,2,5,7
2016-07-02 03:00:00,1,24,3,5,7
2016-07-02 04:00:00,1,16,4,5,7
2016-07-02 05:00:00,1,17,5,5,7
2016-07-02 06:00:00,1,17,6,5,7
2016-07-02 07:00:00,1,19,7,5,7
2016-07-02 08:00:00,1,20,8,5,7
2016-07-02 09:00:00,1,23,9,5,7
2016-07-02 10:00:00,1,28,10,5,7
2016-07-02 11:00:00,1,29,11,5,7
2016-07-02 12:00:00,1,31,12,5,7
2016-07-02 13:00:00,1,30,13,5,7
2016-07-02 14:00:00,1,30,14,5,7
2016-07-02 15:00:00,1,30,15,5,7
2016-07-02 16:00:00,1,26,16,5,7
2016-07-02 17:00:00,1,29,17,5,7
2016-07-02 18:00:00,1,28,18,5,7
2016-07-02 19:00:00,1,32,19,5,7
2016-07-02 20:00:00,1,34,20,5,7
2016-07-02 21:00:00,1,36,21,5,7
2016-07-02 22:00:00,1,32,22,5,7
2016-07-02 23:00:00,1,33,23,5,7
2016-07-03 00:00:00,1,30,0,6,7
2016-07-03 01:00:00,1,23,1,6,7
2016-07-03 02:00:00,1,20,2,6,7
2016-07-03 03:00:00,1,15,3,6,7
2016-07-03 04:00:00,1,18,4,6,7
2016-07-03 05:00:00,1,15,5,6,7
2016-07-03 06:00:00,1,14,6,6,7
2016-07-03 07:00:00,1,13,7,6,7
2016-07-03 08:00:00,1,15,8,6,7
2016-07-03 09:00:00,1,21,9,6,7
2016-07-03 10:00:00,1,26,10,6,7
2016-07-03 11:00:00,1,25,11,6,7
2016-07-03 12:00:00,1,26,12,6,7
2016-07-03 13:00:00,1,28,13,6,7
2016-07-03 14:00:00,1,24,14,6,7
2016-07-03 15:00:00,1,26,15,6,7
2016-07-03 16:00:00,1,27,16,6,7
2016-07-03 17:00:00,1,29,17,6,7
2016-07-03 18:00:00,1,34,18,6,7
2016-07-03 19:00:00,1,36,19,6,7
2016-07-03 20:00:00,1,38,20,6,7
2016-07-03 21:00:00,1,33,21,6,7
2016-07-03 22:00:00,1,32,22,6,7
2016-07-03 23:00:00,1,35,23,6,7
2016-07-04 00:00:00,1,30,0,0,7
2016-07-04 01:00:00,1,19,1,0,7
2016-07-04 02:00:00,1,19,2,0,7
2016-07-04 03:00:00,1,18,3,0,7
2016-07-04 04:00:00,1,19,4,0,7
2016-07-04 05:00:00,1,14,5,0,7
2016-07-04 06:00:00,1,17,6,0,7
2016-07-04 07:00:00,1,22,7,0,7
2016-07-04 08:00:00,1,23,8,0,7
2016-07-04 09:00:00,1,33,9,0,7
2016-07-04 10:00:00,1,42,10,0,7
2016-07-04 11:00:00,1,67,11,0,7
2016-07-04 12:00:00,1,63,12,0,7
2016-07-04 13:00:00,1,52,13,0,7
2016-07-04 14:00:00,1,58,14,0,7
2016-07-04 15:00:00,1,59,15,0,7
2016-07-04 16:00:00,1,51,16,0,7
2016-07-04 17:00:00,1,52,17,0,7
2016-07-04 18:00:00,1,51,18,0,7
2016-07-04 19:00:00,1,49,19,0,7
2016-07-04 20:00:00,1,47,20,0,7
2016-07-04 21:00:00,1,45,21,0,7
2016-07-04 22:00:00,1,43,22,0,7
2016-07-04 23:00:00,1,40,23,0,7
2016-07-05 00:00:00,1,33,0,1,7
2016-07-05 01:00:00,1,28,1,1,7
2016-07-05 02:00:00,1,25,2,1,7
2016-07-05 03:00:00,1,17,3,1,7
2016-07-05 04:00:00,1,21,4,1,7
2016-07-05 05:00:00,1,17,5,1,7
2016-07-05 06:00:00,1,20,6,1,7
2016-07-05 07:00:00,1,24,7,1,7
2016-07-05 08:00:00,1,25,8,1,7
2016-07-05 09:00:00,1,34,9,1,7
2016-07-05 10:00:00,1,45,10,1,7
2016-07-05 11:00:00,1,55,11,1,7
2016-07-05 12:00:00,1,60,12,1,7
